招聘单位,二级部门,岗位名称,需求学科,学历要求,需求人数,工作城市,数智博士,发布日期,申请链接,抓取时间
航天九院,北京遥测技术研究所,系统总体设计,信息与通信工程 / 控制科学与工程 / 电子科学与技术,硕士,5,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036479,2026-09-11 15:33:06
航天九院,北京遥测技术研究所,路由组网工程师,电子信息 / 电子科学与技术 / 计算机,硕士,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036480,2026-09-11 15:33:06
航天九院,北京遥测技术研究所,软件设计,仪器科学与技术 / 信息与通信工程 / 软件工程,硕士,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036481,2026-09-11 15:33:06
航天九院,北京遥测技术研究所,通信算法FPGA工程师（激光、微波）,信息与通信工程 / 电子信息 / 计算机,硕士,3,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036482,2026-09-11 15:33:06
航天九院,北京遥测技术研究所,抗干扰设计,信息与通信工程 / 机械工程 / 测绘科学与技术,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036483,2026-09-11 15:33:06
航天九院,北京遥测技术研究所,卫星导航信号处理,控制科学与工程 / 测绘科学与技术 / 电子信息,博士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036484,2026-09-11 15:33:06
航天九院,北京遥测技术研究所,软件设计,仪器科学与技术 / 测绘科学与技术 / 电子信息,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036485,2026-09-11 15:33:06
航天九院,北京遥测技术研究所,传感器总体设计,信息与通信工程 / 光学工程 / 控制科学与工程,博士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036486,2026-09-11 15:33:06
航天九院,北京遥测技术研究所,传感器光学设计,仪器科学与技术 / 信息与通信工程 / 光学工程,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036487,2026-09-11 15:33:06
航天九院,北京遥测技术研究所,无线传感技术研究,兵器科学与技术 / 电子信息 / 电子科学与技术,博士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036488,2026-09-11 15:33:06
航天九院,北京遥测技术研究所,MEMS工艺研发,仪器科学与技术 / 机械 / 材料,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036489,2026-09-11 15:33:06
航天九院,北京遥测技术研究所,传感器总体设计,仪器科学与技术 / 兵器科学与技术 / 电子信息,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036490,2026-09-11 15:33:06
航天九院,北京遥测技术研究所,传感器ASIC电路设计,控制科学与工程 / 材料 / 电子信息,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036491,2026-09-11 15:33:06
航天九院,北京遥测技术研究所,射频微系统工艺设计,机械 / 材料科学与工程 / 电子科学与技术,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036492,2026-09-11 15:33:06
航天九院,北京遥测技术研究所,微系统设计,控制科学与工程 / 电子信息 / 电子科学与技术,博士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036493,2026-09-11 15:33:06
航天九院,北京遥测技术研究所,算法设计,数学 / 计算机,博士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036494,2026-09-11 15:33:06
航天九院,北京遥测技术研究所,总体设计,信息与通信工程 / 电子科学与技术 / 计算机科学与技术,博士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036495,2026-09-11 15:33:06
航天九院,北京遥测技术研究所,硬件设计,控制科学与工程 / 电子科学与技术 / 网络空间安全,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036496,2026-09-11 15:33:06
航天九院,北京遥测技术研究所,算法设计,数学 / 电子信息 / 计算机科学与技术,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036497,2026-09-11 15:33:06
航天九院,北京遥测技术研究所,软件设计,仪器科学与技术 / 数学 / 软件工程,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036498,2026-09-11 15:33:06
航天九院,北京遥测技术研究所,天线设计,动力工程及工程热物理 / 机械 / 电子科学与技术,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036499,2026-09-11 15:33:06
航天九院,北京遥测技术研究所,天线设计,仪器科学与技术 / 电子信息 / 电子科学与技术,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036500,2026-09-11 15:33:06
航天九院,北京遥测技术研究所,雷达数据Ai智能运算,大气科学 / 海洋科学 / 电子信息,博士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036501,2026-09-11 15:33:06
航天九院,北京遥测技术研究所,雷达总体设计,大气科学 / 海洋科学 / 电子信息,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036502,2026-09-11 15:33:06
航天九院,北京遥测技术研究所,先进光学系统总体设计,仪器科学与技术 / 光学工程 / 物理学,博士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036503,2026-09-11 15:33:06
航天九院,北京遥测技术研究所,雷达信号处理,数学 / 电子信息 / 计算机科学与技术,硕士,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036504,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,NPU硬件开发工程师,信息与通信工程 / 电子信息 / 计算机,硕士,5,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036505,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,芯粒集成研发工程师,材料 / 电子信息 / 电子科学与技术,博士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036506,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,车规级芯片研发工程师,控制科学与工程 / 电子信息 / 电子科学与技术,硕士,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036507,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,高速转换器测试工程师,信息与通信工程 / 电子信息 / 电子科学与技术,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036508,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,智能感知算法工程师,信息与通信工程 / 电子信息 / 计算机,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036509,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,信号处理数字IC设计岗,信息与通信工程 / 电子信息 / 电子科学与技术,硕士,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036510,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,SDR软件开发工程师,电子信息 / 电子科学与技术 / 计算机,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036511,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,射频微波电路测试工程师,仪器科学与技术 / 电子信息 / 电子科学与技术,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036512,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,FPGA AI编译与工具链研发工程师,电子信息 / 电子科学与技术 / 计算机,博士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036513,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,GPGPU硬件开发工程师,控制科学与工程 / 电子科学与技术 / 计算机,硕士,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036514,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,车规级转换器研发工程师,电子信息 / 电子科学与技术 / 自动化,硕士,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036515,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,芯粒架构设计工程师,控制科学与工程 / 电子科学与技术 / 计算机科学与技术,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036516,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,射频应用工程师,信息与通信工程 / 电子信息 / 电子科学与技术,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036517,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,集成封装设计工程师,信息与通信工程 / 电子科学与技术 / 计算机科学与技术,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036518,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,AI软件开发工程师,控制科学与工程 / 电子科学与技术 / 计算机科学与技术,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036519,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,芯粒应用开发工程师,控制科学与工程 / 电子科学与技术 / 计算机科学与技术,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036520,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,CPU硬件开发工程师,信息与通信工程 / 电子科学与技术 / 计算机,博士,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036521,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,芯粒集成工艺工程师,材料 / 电子信息 / 电子科学与技术,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036522,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,全栈工程师,计算机科学与技术 / 计算机 / 软件工程,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036523,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,模拟集成电路设计工程师,电子信息 / 电子科学与技术 / 电气工程,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036524,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,微系统设计,信息与通信工程 / 电子信息 / 电子科学与技术,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036525,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,AI算法工程师,信息与通信工程 / 电子信息 / 计算机,博士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036526,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,嵌入式AI软件程师,信息与通信工程 / 电子信息 / 计算机,硕士,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036527,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,高速转换器设计工程师,信息与通信工程 / 电子信息 / 电子科学与技术,硕士,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036528,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,FPGA AI工具链应用开发工程师,电子信息 / 电子科学与技术 / 计算机,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036529,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,射频直采转换器设计工程师,信息与通信工程 / 电子信息 / 电子科学与技术,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036530,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,高精度转换器设计工程师,信息与通信工程 / 电子信息 / 电子科学与技术,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036531,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,嵌入式AI开发工程师,电子信息 / 计算机科学与技术 / 计算机,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036532,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,可编程SoC系统开发工程师,电子信息 / 计算机科学与技术 / 计算机,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036533,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,高速DAC设计工程师,控制科学与工程 / 电子信息 / 电子科学与技术,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036534,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,嵌入式转换器射频前端设计,控制科学与工程 / 电子信息 / 电子科学与技术,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036535,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,GPGPU硬件开发工程师,电子信息 / 电子科学与技术 / 计算机,硕士,7,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036536,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,CPU硬件开发工程师,控制科学与工程 / 电子科学与技术 / 计算机,硕士,6,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036537,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,SoC系统集成软件工程师,电子信息 / 计算机科学与技术 / 软件工程,硕士,5,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036538,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,GPGPU硬件开发工程师,电子信息 / 电子科学与技术 / 计算机,博士,5,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036539,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,CPU软件开发工程师,计算机科学与技术 / 计算机 / 软件工程,硕士,4,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036540,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,SoC系统集成硬件工程师,控制科学与工程 / 电子科学与技术 / 计算机,硕士,7,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036541,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,SoC系统集成硬件工程师,控制科学与工程 / 电子科学与技术 / 计算机,博士,3,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036542,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,NPU软件开发工程师,计算机科学与技术 / 计算机 / 软件工程,硕士,6,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036543,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,NPU硬件开发工程师,控制科学与工程 / 电子科学与技术 / 计算机科学与技术,博士,3,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036544,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,GPGPU软件开发工程师,电子信息 / 计算机 / 软件工程,硕士,5,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036545,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,CPU硬件开发工程师,控制科学与工程 / 电子科学与技术 / 计算机,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036546,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,射频收发器架构设计岗,信息与通信工程 / 电子信息 / 电子科学与技术,博士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036547,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,射频锁相环电路设计岗,信息与通信工程 / 电子信息 / 电子科学与技术,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036548,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,幅相多功能电路设计工程师,电子信息 / 电子科学与技术 / 计算机,硕士,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036549,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,模拟电路设计工程师,控制科学与工程 / 电子信息 / 电子科学与技术,硕士,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036550,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,AI算法工程师,信息与通信工程 / 电子信息 / 计算机,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036551,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,AI辅助芯片设计工程师,电子信息 / 电子科学与技术 / 计算机科学与技术,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036552,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,多目标优化算法研究工程师,数学 / 电子信息 / 计算机,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036553,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,算力芯片可靠性研究工程师,电子信息 / 电子科学与技术 / 计算机科学与技术,博士,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036554,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,高安全EDA开发工程师,电子信息 / 计算机科学与技术 / 计算机,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036555,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,高安全EDA架构工程师,电子信息 / 计算机科学与技术 / 计算机,博士,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036556,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,测试工程师,电子信息 / 电子科学与技术 / 计算机科学与技术,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036557,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,测试工程师,控制科学与工程 / 电子科学与技术 / 计算机科学与技术,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036558,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,软件安全工程师,电子信息 / 计算机科学与技术 / 计算机,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036559,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,网络管理与软件开发,计算机科学与技术 / 计算机 / 软件工程,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036560,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,嵌入式软件工程师,电子信息 / 电子科学与技术 / 计算机,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036561,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,软件架构设计工程师,电子信息 / 计算机科学与技术 / 计算机,博士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036562,2026-09-11 15:33:06
航天九院,北京微电子技术研究所,SoC系统集成硬件工程师,控制科学与工程 / 电子科学与技术 / 计算机,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036563,2026-09-11 15:33:06
航天九院,陕西航天时代导航设备有限公司,工艺员,机械工程 / 电气工程,硕士,2,陕西宝鸡,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036564,2026-09-11 15:33:06
航天九院,陕西航天时代导航设备有限公司,编程员,机械工程,硕士,2,陕西宝鸡,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036565,2026-09-11 15:33:06
航天九院,陕西航天时代导航设备有限公司,设计员,控制科学与工程 / 机械工程,硕士,1,陕西宝鸡,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036566,2026-09-11 15:33:06
航天九院,陕西航天时代导航设备有限公司,设计员,电气工程,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036567,2026-09-11 15:33:06
航天九院,陕西航天时代导航设备有限公司,工艺员,机械工程,硕士,1,陕西宝鸡,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036568,2026-09-11 15:33:06
航天九院,上海航天电子有限公司,FPGA工程师,信息与通信工程 / 电子信息 / 电子科学与技术,硕士,1,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036569,2026-09-11 15:33:06
航天九院,上海航天电子有限公司,FPGA工程师,信息与通信工程 / 电子信息 / 电子科学与技术,硕士,1,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036570,2026-09-11 15:33:06
航天九院,上海航天电子有限公司,天线工程师,信息与通信工程 / 电子信息 / 电子科学与技术,硕士,1,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036571,2026-09-11 15:33:06
航天九院,上海航天电子有限公司,FPGA工程师,信息与通信工程 / 电子信息 / 电子科学与技术,硕士,1,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036572,2026-09-11 15:33:06
航天九院,上海航天电子有限公司, 研发工程师,信息与通信工程 / 电子信息 / 电子科学与技术,博士,1,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036573,2026-09-11 15:33:06
航天九院,上海航天电子有限公司,通信算法工程师,信息与通信工程 / 电子信息 / 电子科学与技术,硕士,2,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036574,2026-09-11 15:33:06
航天九院,上海航天电子有限公司,FPGA工程师,信息与通信工程 / 电子信息 / 电子科学与技术,硕士,3,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036575,2026-09-11 15:33:06
航天九院,上海航天电子有限公司,研发工程师,信息与通信工程 / 电子信息 / 电子科学与技术,硕士,1,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036576,2026-09-11 15:33:06
航天九院,上海航天电子有限公司,研发工程师,信息与通信工程 / 电子信息 / 电子科学与技术,博士,1,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036577,2026-09-11 15:33:06
航天九院,上海航天电子有限公司, 研发工程师,动力工程及工程热物理 / 控制科学与工程 / 电气工程,硕士,1,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036578,2026-09-11 15:33:06
航天九院,桂林航天电子有限公司,研发技术、工艺技术,机械设计制造 / 电气工程 / 自动化,硕士,1,广西桂林,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036579,2026-09-11 15:33:06
航天九院,桂林航天电子有限公司,研发技术、工艺技术,机械工程 / 电子科学与技术 / 自动化,硕士,2,广西桂林,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036580,2026-09-11 15:33:06
航天九院,桂林航天电子有限公司,研发技术、工艺技术,机械工程 / 电气工程 / 自动化,硕士,2,广西桂林,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036581,2026-09-11 15:33:06
航天九院,桂林航天电子有限公司,工艺技术,化学 / 机械设计制造 / 自动化,硕士,1,广西桂林,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036582,2026-09-11 15:33:06
航天九院,桂林航天电子有限公司,研发技术、工艺技术,控制科学与工程 / 电子信息 / 计算机科学与技术,硕士,2,广西桂林,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036583,2026-09-11 15:33:06
航天九院,杭州航天电子技术有限公司,产品设计,机械,硕士,2,浙江杭州,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036584,2026-09-11 15:33:06
航天九院,杭州航天电子技术有限公司,产品工艺,机械工程 / 机械,硕士,1,浙江杭州,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036585,2026-09-11 15:33:06
航天九院,杭州航天电子技术有限公司,产品设计,机械工程 / 机械,硕士,1,浙江杭州,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036586,2026-09-11 15:33:06
航天九院,杭州航天电子技术有限公司,试验技术,控制科学与工程 / 机械 / 电子信息,硕士,1,浙江杭州,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036587,2026-09-11 15:33:06
航天九院,杭州航天电子技术有限公司,产品设计,仪器 / 机械,硕士,2,浙江杭州,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036588,2026-09-11 15:33:06
航天九院,杭州航天电子技术有限公司,产品工艺,机械工程 / 机械,硕士,2,浙江杭州,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036589,2026-09-11 15:33:06
航天九院,杭州航天电子技术有限公司,人力资源管理,工商管理,硕士,1,浙江杭州,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036590,2026-09-11 15:33:06
航天九院,杭州航天电子技术有限公司,产品工艺,仪器 / 机械 / 材料,硕士,3,浙江杭州,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036591,2026-09-11 15:33:06
航天九院,杭州航天电子技术有限公司,产品设计,仪器 / 机械 / 电气,硕士及以上,3,浙江杭州,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036592,2026-09-11 15:33:06
航天九院,郑州航天电子技术有限公司,电连接器工艺,自动化,硕士,1,河南郑州,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036593,2026-09-11 15:33:06
航天九院,郑州航天电子技术有限公司,电缆网事业部,机械 / 电子信息 / 自动化,硕士,1,河南郑州,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036594,2026-09-11 15:33:06
航天九院,郑州航天电子技术有限公司,电子仪器设计开发,仪器科学与技术 / 电子信息 / 电气,硕士,1,河南郑州,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036595,2026-09-11 15:33:06
航天九院,郑州航天电子技术有限公司,电连接器设计开发,机械,硕士,1,河南郑州,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036596,2026-09-11 15:33:06
航天九院,郑州航天电子技术有限公司,电连接器工艺,机械,硕士,1,河南郑州,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036597,2026-09-11 15:33:06
航天九院,郑州航天电子技术有限公司,电连接器工艺,电气,硕士,1,河南郑州,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036598,2026-09-11 15:33:06
航天九院,郑州航天电子技术有限公司,人力资源管理,公共管理 / 工商管理 / 经济学,硕士,1,河南郑州,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=122&positionId=132036599,2026-09-11 15:33:06
